species,year,property,lat,lon,province,city,district,address,ext_path
大鳄龟,2025,year=2025;status=目击,39.947183,116.513616,北京市,北京市,朝阳区,北京市 朝阳区,北京市 北京市 朝阳区
福寿螺,2004,year=2004;status=目击,24.6724,121.839,台湾省,,,台湾省,台湾省
福寿螺,2004,year=2004;status=目击,24.7019,121.822,台湾省,,,台湾省,台湾省
福寿螺,2004,year=2004;status=目击,24.4604,121.812,台湾省,,,台湾省,台湾省
福寿螺,2004,year=2004;status=目击,24.8043,121.812,台湾省,,,台湾省,台湾省
福寿螺,2004,year=2004;status=目击,24.707872,121.826994,台湾省,,,台湾省,台湾省
福寿螺,2001,year=2001;status=目击,24.805535,121.785783,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,24.268536,120.559,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,24.561495,120.819005,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,24.6388,121.8197,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,22.7413,120.27638,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,22.569114,120.58837,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,23.77638,120.4347,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,24.6567,120.8569,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,25.2261,121.6228,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,24.637767,121.21459,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,22.0111,120.7369,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,24.36028,120.6372,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,24.0883,120.5875,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,23.2383,121.3141,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,22.7986,121.1311,台湾省,,,台湾省,台湾省
福寿螺,,year=null;status=目击,23.5405,120.3805,台湾省,,,台湾省,台湾省
红耳彩龟,2026,year=2026;status=目击,23.74626,112.986155,广东省,清远市,清新区,广东省 清远市 清新区,广东省 清远市 清新区
红耳彩龟,2026,year=2026;status=目击,31.344771,121.48032,上海市,上海市,宝山区,上海市 宝山区,上海市 上海市 宝山区
红耳彩龟,2026,year=2026;status=目击,30.677775,104.069358,四川省,成都市,青羊区,四川省 成都市 青羊区,四川省 成都市 青羊区
红耳彩龟,2026,year=2026;status=目击,23.075488,113.315078,广东省,广州市,海珠区,广东省 广州市 海珠区,广东省 广州市 海珠区
红耳彩龟,2026,year=2026;status=目击,22.671919,113.851557,广东省,深圳市,宝安区,广东省 深圳市 宝安区,广东省 深圳市 宝安区
红耳彩龟,2026,year=2026;status=目击,20.071573,110.32988,海南省,海口市,美兰区,海南省 海口市 美兰区,海南省 海口市 美兰区
红耳彩龟,2026,year=2026;status=目击,30.677683,104.069092,四川省,成都市,青羊区,四川省 成都市 青羊区,四川省 成都市 青羊区
红耳彩龟,2026,year=2026;status=目击,26.093395,119.341605,福建省,福州市,晋安区,福建省 福州市 晋安区,福建省 福州市 晋安区
红耳彩龟,2026,year=2026;status=目击,30.643897,104.081153,四川省,成都市,武侯区,四川省 成都市 武侯区,四川省 成都市 武侯区
红耳彩龟,2026,year=2026;status=目击,23.169377,113.202674,广东省,广州市,白云区,广东省 广州市 白云区,广东省 广州市 白云区
红耳彩龟,2026,year=2026;status=目击,23.122597,113.333778,广东省,广州市,天河区,广东省 广州市 天河区,广东省 广州市 天河区
红耳彩龟,2026,year=2026;status=目击,22.554318,114.050761,广东省,深圳市,福田区,广东省 深圳市 福田区,广东省 深圳市 福田区
红耳彩龟,2026,year=2026;status=目击,21.93189,101.250298,云南省,西双版纳傣族自治州,勐腊县,云南省 西双版纳傣族自治州 勐腊县,云南省 西双版纳傣族自治州 勐腊县
红耳彩龟,2026,year=2026;status=目击,24.64585,118.39227,福建省,泉州市,南安市,福建省 泉州市 南安市,福建省 泉州市 南安市
红耳彩龟,2026,year=2026;status=目击,23.982755,111.843924,广西壮族自治区,贺州市,八步区,广西壮族自治区 贺州市 八步区,广西壮族自治区 贺州市 八步区
红耳彩龟,2026,year=2026;status=目击,23.076943,113.339426,广东省,广州市,海珠区,广东省 广州市 海珠区,广东省 广州市 海珠区
红耳彩龟,2026,year=2026;status=目击,21.509247,101.575596,云南省,西双版纳傣族自治州,勐腊县,云南省 西双版纳傣族自治州 勐腊县,云南省 西双版纳傣族自治州 勐腊县
红耳彩龟,2026,year=2026;status=目击,29.545753,103.769593,四川省,乐山市,市中区,四川省 乐山市 市中区,四川省 乐山市 市中区
红耳彩龟,2026,year=2026;status=目击,29.548103,103.772764,四川省,乐山市,市中区,四川省 乐山市 市中区,四川省 乐山市 市中区
红耳彩龟,2026,year=2026;status=目击,26.210616,119.560701,福建省,福州市,连江县,福建省 福州市 连江县,福建省 福州市 连江县
红耳彩龟,2026,year=2026;status=目击,29.547738,103.770124,四川省,乐山市,市中区,四川省 乐山市 市中区,四川省 乐山市 市中区
红耳彩龟,2026,year=2026;status=目击,29.547711,103.769817,四川省,乐山市,市中区,四川省 乐山市 市中区,四川省 乐山市 市中区
红耳彩龟,2026,year=2026;status=目击,22.584517,114.052016,广东省,深圳市,福田区,广东省 深圳市 福田区,广东省 深圳市 福田区
红耳彩龟,2026,year=2026;status=目击,22.462553,113.045143,广东省,江门市,新会区,广东省 江门市 新会区,广东省 江门市 新会区
红耳彩龟,2026,year=2026;status=目击,39.915335,116.313587,北京市,北京市,海淀区,北京市 海淀区,北京市 北京市 海淀区
红耳彩龟,2026,year=2026;status=目击,26.73669,100.694514,云南省,丽江市,永胜县,云南省 丽江市 永胜县,云南省 丽江市 永胜县
红耳彩龟,2026,year=2026;status=目击,22.702264,113.215158,广东省,中山市,中山市,广东省 中山市 中山市,广东省 中山市 中山市
红耳彩龟,2025,year=2025;status=目击,24.918481,118.612613,福建省,泉州市,丰泽区,福建省 泉州市 丰泽区,福建省 泉州市 丰泽区
红耳彩龟,2025,year=2025;status=目击,22.516356,113.955393,广东省,深圳市,南山区,广东省 深圳市 南山区,广东省 深圳市 南山区
红耳彩龟,2025,year=2025;status=目击,29.987169,122.383563,浙江省,舟山市,普陀区,浙江省 舟山市 普陀区,浙江省 舟山市 普陀区
红耳彩龟,2025,year=2025;status=目击,20.027962,110.228976,海南省,海口市,秀英区,海南省 海口市 秀英区,海南省 海口市 秀英区
红耳彩龟,2025,year=2025;status=目击,24.822663,102.8342,云南省,昆明市,呈贡区,云南省 昆明市 呈贡区,云南省 昆明市 呈贡区
红耳彩龟,2025,year=2025;status=目击,23.581089,116.370583,广东省,揭阳市,榕城区,广东省 揭阳市 榕城区,广东省 揭阳市 榕城区
红耳彩龟,2025,year=2025;status=目击,31.904959,118.867691,江苏省,南京市,江宁区,江苏省 南京市 江宁区,江苏省 南京市 江宁区
红耳彩龟,2025,year=2025;status=目击,39.600139,116.156222,北京市,北京市,房山区,北京市 房山区,北京市 北京市 房山区
红耳彩龟,2025,year=2025;status=目击,40.010079,116.202692,北京市,北京市,海淀区,北京市 海淀区,北京市 北京市 海淀区
红耳彩龟,2025,year=2025;status=目击,22.58907,113.894888,广东省,深圳市,宝安区,广东省 深圳市 宝安区,广东省 深圳市 宝安区
红耳彩龟,2025,year=2025;status=目击,40.018024,116.383689,北京市,北京市,朝阳区,北京市 朝阳区,北京市 北京市 朝阳区
红耳彩龟,2025,year=2025;status=目击,40.057892,116.166069,北京市,北京市,海淀区,北京市 海淀区,北京市 北京市 海淀区
红耳彩龟,2025,year=2025;status=目击,22.4997,113.9215,广东省,深圳市,南山区,广东省 深圳市 南山区,广东省 深圳市 南山区
红耳彩龟,2025,year=2025;status=目击,29.986636,122.210324,浙江省,舟山市,定海区,浙江省 舟山市 定海区,浙江省 舟山市 定海区
红耳彩龟,2025,year=2025;status=目击,30.228067,119.724968,浙江省,杭州市,临安区,浙江省 杭州市 临安区,浙江省 杭州市 临安区
红耳彩龟,2025,year=2025;status=目击,20.050693,110.191683,海南省,海口市,秀英区,海南省 海口市 秀英区,海南省 海口市 秀英区
红耳彩龟,2025,year=2025;status=目击,40.019727,116.393987,北京市,北京市,朝阳区,北京市 朝阳区,北京市 北京市 朝阳区
红耳彩龟,2025,year=2025;status=目击,28.175264,112.936983,湖南省,长沙市,岳麓区,湖南省 长沙市 岳麓区,湖南省 长沙市 岳麓区
红耳彩龟,2025,year=2025;status=目击,31.027247,103.559674,四川省,成都市,都江堰市,四川省 成都市 都江堰市,四川省 成都市 都江堰市
红耳彩龟,2025,year=2025;status=目击,22.07277,113.474404,广东省,珠海市,香洲区,广东省 珠海市 香洲区,广东省 珠海市 香洲区
红耳彩龟,2025,year=2025;status=目击,31.228519,121.494717,上海市,上海市,黄浦区,上海市 黄浦区,上海市 上海市 黄浦区
红耳彩龟,2025,year=2025;status=目击,40.021038,116.395514,北京市,北京市,朝阳区,北京市 朝阳区,北京市 北京市 朝阳区
红耳彩龟,2025,year=2025;status=目击,30.263,120.136,浙江省,杭州市,西湖区,浙江省 杭州市 西湖区,浙江省 杭州市 西湖区
红耳彩龟,2025,year=2025;status=目击,30.162564,103.433737,四川省,成都市,蒲江县,四川省 成都市 蒲江县,四川省 成都市 蒲江县
红耳彩龟,2025,year=2025;status=目击,36.165061,120.405372,山东省,青岛市,李沧区,山东省 青岛市 李沧区,山东省 青岛市 李沧区
红耳彩龟,2025,year=2025;status=目击,18.302803,109.204938,海南省,三亚市,崖州区,海南省 三亚市 崖州区,海南省 三亚市 崖州区
红耳彩龟,2025,year=2025;status=目击,22.131817,113.54252,广东省,珠海市,香洲区,广东省 珠海市 香洲区,广东省 珠海市 香洲区
红耳彩龟,2025,year=2025;status=目击,31.134103,121.448332,上海市,上海市,徐汇区,上海市 徐汇区,上海市 上海市 徐汇区
红耳彩龟,2025,year=2025;status=目击,28.681316,115.972158,江西省,南昌市,青山湖区,江西省 南昌市 青山湖区,江西省 南昌市 青山湖区
红耳彩龟,2025,year=2025;status=目击,32.04432,118.798172,江苏省,南京市,玄武区,江苏省 南京市 玄武区,江苏省 南京市 玄武区
红耳彩龟,2025,year=2025;status=目击,28.6814,115.97314,江西省,南昌市,青山湖区,江西省 南昌市 青山湖区,江西省 南昌市 青山湖区
红耳彩龟,2025,year=2025;status=目击,40.012611,116.390175,北京市,北京市,朝阳区,北京市 朝阳区,北京市 北京市 朝阳区
红耳彩龟,2025,year=2025;status=目击,39.929189,116.392849,北京市,北京市,东城区,北京市 东城区,北京市 北京市 东城区
红耳彩龟,2025,year=2025;status=目击,30.252904,120.118783,浙江省,杭州市,西湖区,浙江省 杭州市 西湖区,浙江省 杭州市 西湖区
红耳彩龟,2025,year=2025;status=目击,40.029209,116.366709,北京市,北京市,海淀区,北京市 海淀区,北京市 北京市 海淀区
红耳彩龟,2025,year=2025;status=目击,40.457925,116.462139,北京市,北京市,怀柔区,北京市 怀柔区,北京市 北京市 怀柔区
红耳彩龟,2025,year=2025;status=目击,18.297655,109.206933,海南省,三亚市,崖州区,海南省 三亚市 崖州区,海南省 三亚市 崖州区
红耳彩龟,2025,year=2025;status=目击,31.205519,121.400854,上海市,上海市,长宁区,上海市 长宁区,上海市 上海市 长宁区
红耳彩龟,2025,year=2025;status=目击,28.673139,115.976917,江西省,南昌市,青山湖区,江西省 南昌市 青山湖区,江西省 南昌市 青山湖区
红耳彩龟,2025,year=2025;status=目击,31.150025,121.449894,上海市,上海市,徐汇区,上海市 徐汇区,上海市 上海市 徐汇区
红耳彩龟,2025,year=2025;status=目击,22.247926,113.434826,广东省,中山市,中山市,广东省 中山市 中山市,广东省 中山市 中山市
红耳彩龟,2025,year=2025;status=目击,30.677758,104.069542,四川省,成都市,青羊区,四川省 成都市 青羊区,四川省 成都市 青羊区
红耳彩龟,2025,year=2025;status=目击,25.140769,102.746309,云南省,昆明市,盘龙区,云南省 昆明市 盘龙区,云南省 昆明市 盘龙区
红耳彩龟,2025,year=2025;status=目击,30.677862,104.06955,四川省,成都市,青羊区,四川省 成都市 青羊区,四川省 成都市 青羊区
红耳彩龟,2025,year=2025;status=目击,31.008849,103.613038,四川省,成都市,都江堰市,四川省 成都市 都江堰市,四川省 成都市 都江堰市
红耳彩龟,2025,year=2025;status=目击,25.082637,102.768728,云南省,昆明市,盘龙区,云南省 昆明市 盘龙区,云南省 昆明市 盘龙区
红耳彩龟,2025,year=2025;status=目击,30.677787,104.069283,四川省,成都市,青羊区,四川省 成都市 青羊区,四川省 成都市 青羊区
红耳彩龟,2025,year=2025;status=目击,28.767669,104.652358,四川省,宜宾市,叙州区,四川省 宜宾市 叙州区,四川省 宜宾市 叙州区
红耳彩龟,2025,year=2025;status=目击,41.860189,123.341524,辽宁省,沈阳市,于洪区,辽宁省 沈阳市 于洪区,辽宁省 沈阳市 于洪区
红耳彩龟,2025,year=2025;status=目击,41.857377,123.81963,辽宁省,抚顺市,顺城区,辽宁省 抚顺市 顺城区,辽宁省 抚顺市 顺城区
红耳彩龟,2025,year=2025;status=目击,30.677508,104.069253,四川省,成都市,青羊区,四川省 成都市 青羊区,四川省 成都市 青羊区
红耳彩龟,2025,year=2025;status=目击,30.677862,104.069275,四川省,成都市,青羊区,四川省 成都市 青羊区,四川省 成都市 青羊区
红耳彩龟,2025,year=2025;status=目击,31.297293,121.487819,上海市,上海市,杨浦区,上海市 杨浦区,上海市 上海市 杨浦区
红耳彩龟,2025,year=2025;status=目击,30.109282,120.143129,浙江省,杭州市,西湖区,浙江省 杭州市 西湖区,浙江省 杭州市 西湖区
红耳彩龟,2025,year=2025;status=目击,31.200878,121.406941,上海市,上海市,长宁区,上海市 长宁区,上海市 上海市 长宁区
红耳彩龟,2025,year=2025;status=目击,29.90878,117.95238,安徽省,黄山市,黟县,安徽省 黄山市 黟县,安徽省 黄山市 黟县
红耳彩龟,2025,year=2025;status=目击,31.230226,121.471327,上海市,上海市,黄浦区,上海市 黄浦区,上海市 上海市 黄浦区
红耳彩龟,2025,year=2025;status=目击,39.948226,116.367553,北京市,北京市,西城区,北京市 西城区,北京市 北京市 西城区
红耳彩龟,2025,year=2025;status=目击,31.198012,121.437187,上海市,上海市,徐汇区,上海市 徐汇区,上海市 上海市 徐汇区
红耳彩龟,2025,year=2025;status=目击,20.069347,110.329201,海南省,海口市,美兰区,海南省 海口市 美兰区,海南省 海口市 美兰区
红耳彩龟,2025,year=2025;status=目击,39.931637,116.385109,北京市,北京市,西城区,北京市 西城区,北京市 北京市 西城区
红耳彩龟,2025,year=2025;status=目击,31.932542,120.341817,江苏省,无锡市,江阴市,江苏省 无锡市 江阴市,江苏省 无锡市 江阴市
红耳彩龟,2025,year=2025;status=目击,22.748304,108.37909,广西壮族自治区,南宁市,良庆区,广西壮族自治区 南宁市 良庆区,广西壮族自治区 南宁市 良庆区
红耳彩龟,2025,year=2025;status=目击,36.106421,120.477566,山东省,青岛市,崂山区,山东省 青岛市 崂山区,山东省 青岛市 崂山区
红耳彩龟,2025,year=2025;status=目击,32.121304,118.579636,江苏省,南京市,浦口区,江苏省 南京市 浦口区,江苏省 南京市 浦口区
红耳彩龟,2025,year=2025;status=目击,39.880329,116.428353,北京市,北京市,东城区,北京市 东城区,北京市 北京市 东城区
红耳彩龟,2025,year=2025;status=目击,30.261162,119.519287,浙江省,杭州市,临安区,浙江省 杭州市 临安区,浙江省 杭州市 临安区
红耳彩龟,2025,year=2025;status=目击,30.249571,120.109434,浙江省,杭州市,西湖区,浙江省 杭州市 西湖区,浙江省 杭州市 西湖区
红耳彩龟,2025,year=2025;status=目击,25.715083,119.462632,福建省,福州市,福清市,福建省 福州市 福清市,福建省 福州市 福清市
红耳彩龟,2025,year=2025;status=目击,29.988171,122.384841,浙江省,舟山市,普陀区,浙江省 舟山市 普陀区,浙江省 舟山市 普陀区
红耳彩龟,2025,year=2025;status=目击,29.992861,122.385683,浙江省,舟山市,普陀区,浙江省 舟山市 普陀区,浙江省 舟山市 普陀区
